canonical_configuration_id,row_count,unique_technical_signatures,unique_package_contexts,identity_status
CFG731_91159cdc457d0a9a,1,1,1,UNIQUE_ROW
CFG731_917c1c364980ae35,1,1,1,UNIQUE_ROW
CFG731_917fc613cc9bf56a,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_91a62b1e0bf4bbce,1,1,1,UNIQUE_ROW
CFG731_91db1daa00b95603,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_91e51485b56960b2,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_920bf82480de0a61,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_9228cc48e333917c,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_923f6cb4226dc2a4,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_9267914435603df0,1,1,1,UNIQUE_ROW
CFG731_927f189839c665ae,1,1,1,UNIQUE_ROW
CFG731_928eb2092e8c7074,1,1,1,UNIQUE_ROW
CFG731_929f9b8dab6bae34,1,1,1,UNIQUE_ROW
CFG731_92d4ed621aef46c2,1,1,1,UNIQUE_ROW
CFG731_92e7a454f95768c1,1,1,1,UNIQUE_ROW
CFG731_92efd7a3c43da152,11,1,1,EXACT_DUPLICATE_ROWS
CFG731_92fbdd06b7923fc1,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_93048b37febc2c6d,1,1,1,UNIQUE_ROW
CFG731_932b427eaa87c8fa,1,1,1,UNIQUE_ROW
CFG731_935bc110c01e9e85,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_938851275519b7cb,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_93ba38caebb455ef,1,1,1,UNIQUE_ROW
CFG731_941753987cdaff4b,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_9421d0dfc4fe58b8,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_9447ab27cf261b9e,1,1,1,UNIQUE_ROW
CFG731_945ec45cf3b7cf9b,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_947b0b2717816adb,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_94be99d48ade0efb,1,1,1,UNIQUE_ROW
CFG731_950a2c81247480fc,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_952a687c71f51b58,1,1,1,UNIQUE_ROW
CFG731_953bd8ceccaac210,1,1,1,UNIQUE_ROW
CFG731_953eb2d6f6ffc3a0,1,1,1,UNIQUE_ROW
CFG731_9548d55d92816998,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_956456fc074ebc5a,15,1,1,EXACT_DUPLICATE_ROWS
CFG731_95a64c12c70f922a,8,1,1,EXACT_DUPLICATE_ROWS
CFG731_95e2d680672ff303,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_95efafc2bfc61133,1,1,1,UNIQUE_ROW
CFG731_95fab1635f0a594b,1,1,1,UNIQUE_ROW
CFG731_960e69befde5f9f6,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_962b6fcde3072947,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_9637b2f8d628ff9d,1,1,1,UNIQUE_ROW
CFG731_9676c8784fca6c61,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_967a77b57dcbfcb0,1,1,1,UNIQUE_ROW
CFG731_9681c4eec01b7fad,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_96c2ea74f0083869,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_96d353c7a2763a68,1,1,1,UNIQUE_ROW
CFG731_973d201e6585b77f,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_9755a9db60d7534d,1,1,1,UNIQUE_ROW
CFG731_97796c9ac2811c94,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_97c654bf006e698e,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_97e2f3cb3a53a1eb,1,1,1,UNIQUE_ROW
CFG731_97fec9a076550ea5,1,1,1,UNIQUE_ROW
CFG731_980a76c91f10f2dd,1,1,1,UNIQUE_ROW
CFG731_981d84ac2d25a7ea,1,1,1,UNIQUE_ROW
CFG731_986bac7252cc57eb,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_9879620d23af8c96,1,1,1,UNIQUE_ROW
CFG731_98bb5036a27a91a8,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_98bdc6937e342d40,1,1,1,UNIQUE_ROW
CFG731_98e30468f83e5da1,1,1,1,UNIQUE_ROW
CFG731_98ec9650b5463fd0,10,1,1,EXACT_DUPLICATE_ROWS
CFG731_9960254fcbb72292,1,1,1,UNIQUE_ROW
CFG731_996314000fcfec4b,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_996c03c74db1b690,1,1,1,UNIQUE_ROW
CFG731_999fe1a8f2314c11,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_99b0e8b3e87f779a,1,1,1,UNIQUE_ROW
CFG731_9a0f0b26c7f24725,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_9a3bcb48249a8b49,1,1,1,UNIQUE_ROW
CFG731_9a5bfa9148a9b604,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_9a659fd01cd1d239,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_9a6bb2143f8f76ed,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_9a761e6bfde35917,12,1,1,EXACT_DUPLICATE_ROWS
CFG731_9a88481e80177d0c,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_9b48d8977da96686,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_9b7849ea5c974903,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_9b78d433d00f1965,1,1,1,UNIQUE_ROW
CFG731_9b931b5025055c84,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_9be0c5ce20280448,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_9c182e1af1606c9d,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_9c21848fed1f6e04,1,1,1,UNIQUE_ROW
CFG731_9c6b16fef6d02aaf,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_9cb3c996fff3863c,1,1,1,UNIQUE_ROW
CFG731_9cc4d2424009fabe,1,1,1,UNIQUE_ROW
CFG731_9cc92f888af32c8a,9,1,1,EXACT_DUPLICATE_ROWS
CFG731_9ccdadb28a07accd,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_9ceb267c59e4f006,1,1,1,UNIQUE_ROW
CFG731_9cedc4ecc45a4b46,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_9d1c08e274eec8a3,1,1,1,UNIQUE_ROW
CFG731_9d1ffcce07240574,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_9d34457cb8c133dc,1,1,1,UNIQUE_ROW
CFG731_9d5d3b4d2ce8a49a,1,1,1,UNIQUE_ROW
CFG731_9d5f3b4b7b2dfa7b,1,1,1,UNIQUE_ROW
CFG731_9d7b1c7fdce88cb4,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_9d9ebc2acccb06ad,1,1,1,UNIQUE_ROW
CFG731_9db378257f9cf6a7,1,1,1,UNIQUE_ROW
CFG731_9def6f7d289bea90,1,1,1,UNIQUE_ROW
CFG731_9defb51135f6ef11,1,1,1,UNIQUE_ROW
CFG731_9e051f7b4daa8c5e,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_9e13de19970e4646,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_9e19889d92fae7f7,1,1,1,UNIQUE_ROW
CFG731_9e1cb28372f6bf0e,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_9e44a82e6c1db982,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_9e4e2d60f553c3c1,1,1,1,UNIQUE_ROW
CFG731_9e4fccece4d272d3,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_9ead457891029323,1,1,1,UNIQUE_ROW
CFG731_9eda95fb1b62fb8d,1,1,1,UNIQUE_ROW
CFG731_9eed4a2d2e84d134,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_9eee2266c8068ada,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_9f3028be2110afe1,1,1,1,UNIQUE_ROW
CFG731_9f5e30c041afd4b8,1,1,1,UNIQUE_ROW
CFG731_9f9a8730b26472c2,1,1,1,UNIQUE_ROW
CFG731_9f9bc93c4b0253cf,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_9fa436b39059149d,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_9fcbeaf9d5010d3a,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_9fcbfc87f6f15988,1,1,1,UNIQUE_ROW
CFG731_9fd2ebe15271fc33,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_a012df089e5e5862,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_a04cb2bbaa13d22b,1,1,1,UNIQUE_ROW
CFG731_a1803d4e4f2fa4fd,1,1,1,UNIQUE_ROW
CFG731_a1bf91a6c5841fc0,1,1,1,UNIQUE_ROW
CFG731_a1cadf8c4a6793ba,1,1,1,UNIQUE_ROW
CFG731_a1f89a445799de07,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_a20b10157efccecb,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_a21a59f437ae7e67,1,1,1,UNIQUE_ROW
CFG731_a2313bdd95c38f2d,1,1,1,UNIQUE_ROW
CFG731_a2369b4e4d48ee5d,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_a288340143e53b7f,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_a2a709ad804cc5a2,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_a33c667d1d10050f,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_a38141e3f47b5259,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_a385518a9f31baa0,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_a3b03637ed22317c,11,1,1,EXACT_DUPLICATE_ROWS
CFG731_a4038243bb1e609e,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_a40ab19ad6671fbe,10,1,1,EXACT_DUPLICATE_ROWS
CFG731_a41486ba2b9da31d,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_a41a2d2cef1a675f,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_a41e221f51c9a405,1,1,1,UNIQUE_ROW
CFG731_a41fe4e67e82e94f,1,1,1,UNIQUE_ROW
CFG731_a4275023636f03e8,1,1,1,UNIQUE_ROW
CFG731_a432887204e8d090,1,1,1,UNIQUE_ROW
CFG731_a4339f07d181d686,1,1,1,UNIQUE_ROW
CFG731_a4416ae9d698efa6,12,1,1,EXACT_DUPLICATE_ROWS
CFG731_a4610f5f38e7d946,12,1,1,EXACT_DUPLICATE_ROWS
CFG731_a48cbb33873bda1b,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_a4b44df449e9d78d,1,1,1,UNIQUE_ROW
CFG731_a4e34b496fb393e8,1,1,1,UNIQUE_ROW
CFG731_a54fd8962307be18,1,1,1,UNIQUE_ROW
CFG731_a56f1437a0b4ca31,7,1,1,EXACT_DUPLICATE_ROWS
CFG731_a57b7e47c2f780cb,1,1,1,UNIQUE_ROW
CFG731_a57ffd88d58eb498,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_a593ff51e33da059,1,1,1,UNIQUE_ROW
CFG731_a59bfb67e03ca4c8,1,1,1,UNIQUE_ROW
CFG731_a59cc7e57b856164,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_a5c5e0f40e3e1125,1,1,1,UNIQUE_ROW
CFG731_a5e5e12c08e4e838,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_a61306c90e862e5e,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_a633b8dd2d541170,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_a6345128ba3ac0ae,1,1,1,UNIQUE_ROW
CFG731_a6849487313f00ac,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_a69c8345e2cbb480,7,1,1,EXACT_DUPLICATE_ROWS
CFG731_a6cb56889da80b37,1,1,1,UNIQUE_ROW
CFG731_a6d4830ed3aa2681,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_a6dd1d1aa0613d49,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_a70e307c2ffca857,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_a72f99e8160efda6,7,1,1,EXACT_DUPLICATE_ROWS
CFG731_a7422430db553ad5,1,1,1,UNIQUE_ROW
CFG731_a77e5e082c8f0465,1,1,1,UNIQUE_ROW
CFG731_a7a446c7f3b3183f,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_a7aba912cacdcceb,1,1,1,UNIQUE_ROW
CFG731_a7d2a5a9ae465701,7,1,1,EXACT_DUPLICATE_ROWS
CFG731_a7dc06adf945eba3,1,1,1,UNIQUE_ROW
CFG731_a7fd3c4085853f13,1,1,1,UNIQUE_ROW
CFG731_a8031a74f6d1710d,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_a830048fa7dec1eb,1,1,1,UNIQUE_ROW
CFG731_a84a367ef61c4e59,1,1,1,UNIQUE_ROW
CFG731_a89154111c50850c,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_a8d2bfa92b7926ab,1,1,1,UNIQUE_ROW
CFG731_a8d894aee1986066,1,1,1,UNIQUE_ROW
CFG731_a8ddc520c2e666f7,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_a92ad5294d9187e9,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_a93ee7be2372dea3,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_a9a1b4f80067a4f8,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_a9a3aec4d12a20b6,1,1,1,UNIQUE_ROW
CFG731_a9c6923b0758fd61,1,1,1,UNIQUE_ROW
CFG731_a9ec8cda9130252f,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_a9f22ebc14287e5d,9,1,1,EXACT_DUPLICATE_ROWS
CFG731_aa082226d44cd876,1,1,1,UNIQUE_ROW
CFG731_aa1770e6c2806f71,1,1,1,UNIQUE_ROW
CFG731_aa31c7019e5fef74,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_aa4779c40e6c2de0,7,1,1,EXACT_DUPLICATE_ROWS
CFG731_aa68f1da5062cc70,1,1,1,UNIQUE_ROW
CFG731_aa7f1abab518f995,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_aa82c10f35e81f8d,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_aa8c30a4f1baca2e,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_aa9e47c85fcdb938,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_aacf790c5259123d,1,1,1,UNIQUE_ROW
CFG731_aaecd8f48f0639a0,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_ab173f5d7f545d2e,1,1,1,UNIQUE_ROW
CFG731_ab1e75de4ad74389,1,1,1,UNIQUE_ROW
CFG731_ab3b0ae98d7b2345,9,1,1,EXACT_DUPLICATE_ROWS
CFG731_ab4075c601d1397c,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_ab5177144fa1d704,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_ab67f4ca670c9841,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_ab7c99e095bc84f9,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_ab9e33e0db28df11,1,1,1,UNIQUE_ROW
CFG731_aba447e5ca3ac7ba,1,1,1,UNIQUE_ROW
CFG731_abc11b72fc871228,1,1,1,UNIQUE_ROW
CFG731_abcee67081353f16,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_ac0f372c930c2e22,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_ac352f2a7f2cc7ab,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_ac3a4ff61341aa72,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_ac52d4fe291699dc,1,1,1,UNIQUE_ROW
CFG731_ac57adca497d644f,7,1,1,EXACT_DUPLICATE_ROWS
CFG731_ac8195f5cce7d089,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_acbf4c45af55caad,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_acd18bc8a73cfdde,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_acf759e7c479b97e,1,1,1,UNIQUE_ROW
CFG731_ad0a2fd7350b6cca,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_ad49f2ad57627f46,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_ad54a3e31832f7d2,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_ad672c682712eda8,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_ad6f77e09c551945,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_ad85e442c9239be7,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_ad8bb9ff6170362b,1,1,1,UNIQUE_ROW
CFG731_adb08ca5dce20691,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_ade755d80d357018,1,1,1,UNIQUE_ROW
CFG731_adf05162c2c9fc8d,1,1,1,UNIQUE_ROW
CFG731_adf1bbb0fbae3d43,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_adf77af8b73e9cdc,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_adfa7e5b1355ce87,1,1,1,UNIQUE_ROW
CFG731_adfd119b20585b0b,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_ae1c24f394311970,1,1,1,UNIQUE_ROW
CFG731_ae1f3e9a90950fc3,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_ae226e31119be9bd,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_ae2e4cfccaff4f50,8,1,1,EXACT_DUPLICATE_ROWS
CFG731_ae4ea28b1eaeb3df,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_ae877a3b18b65d0a,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_aef3ebf3cdf884c1,1,1,1,UNIQUE_ROW
CFG731_aef6446574fba0ea,1,1,1,UNIQUE_ROW
CFG731_af36a6c70f11950b,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_af5b0ebc51685059,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_af66bb7c63b30137,1,1,1,UNIQUE_ROW
CFG731_af755e9c46cfadd4,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_af8fc23bebdac123,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_afa90db347a19822,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_b078d97fa9fdd1d9,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_b090c6c9bb9613a8,1,1,1,UNIQUE_ROW
CFG731_b0cb3b337215aa5b,1,1,1,UNIQUE_ROW
CFG731_b10c597ca89c3f56,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_b1196e0942d6104e,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_b121cee26f3c8168,1,1,1,UNIQUE_ROW
CFG731_b1385f66be8f242f,1,1,1,UNIQUE_ROW
CFG731_b1531976c0d80b4a,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_b161881037fc306d,1,1,1,UNIQUE_ROW
CFG731_b1631f2fb876e4f4,1,1,1,UNIQUE_ROW
CFG731_b1693ef6b18686ac,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_b16b5f82b033935f,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_b187fb9ad3627171,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_b192ab056df1d8f7,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_b196505f1b584939,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_b1993800646f7cb3,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_b1bd723309c950f2,1,1,1,UNIQUE_ROW
CFG731_b1cb604b4f0bb460,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_b1e6da79b3f3968c,1,1,1,UNIQUE_ROW
CFG731_b2229c50a5d9ad96,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_b228aa35c0b027ac,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_b265e25b7baf721d,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_b27467571d893d92,7,1,1,EXACT_DUPLICATE_ROWS
CFG731_b2ad61cdb45a54fb,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_b2cfdbf46904c03f,1,1,1,UNIQUE_ROW
CFG731_b30ceef5c5f902ca,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_b33230214578603d,1,1,1,UNIQUE_ROW
CFG731_b339d839e10eb209,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_b3506a753aafcfa3,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_b36f487da5008df2,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_b3b502cc22fcd72e,1,1,1,UNIQUE_ROW
CFG731_b3cd6a1a19fbc328,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_b3cfbf098adc5bc3,1,1,1,UNIQUE_ROW
CFG731_b3d0283738532d82,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_b3ebba592f51e280,1,1,1,UNIQUE_ROW
CFG731_b3ed2928d6d65710,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_b418359232bf5862,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_b43582909c828d95,14,1,1,EXACT_DUPLICATE_ROWS
CFG731_b443dfca4b6662dd,1,1,1,UNIQUE_ROW
CFG731_b44b2e6818291871,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_b46ee61929f1dcd2,1,1,1,UNIQUE_ROW
CFG731_b46f92852addf866,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_b479671c7b7638f0,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_b48a547ba9b64245,1,1,1,UNIQUE_ROW
CFG731_b4987f1c95e91d0d,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_b4ae6be198effc31,1,1,1,UNIQUE_ROW
CFG731_b4d39364171927b2,1,1,1,UNIQUE_ROW
CFG731_b4de492be2e9f1b1,1,1,1,UNIQUE_ROW
CFG731_b4f65e97f91c3587,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_b525e5caba3146b8,1,1,1,UNIQUE_ROW
CFG731_b54844b4c5cc208b,1,1,1,UNIQUE_ROW
CFG731_b5546ca330bbc78f,1,1,1,UNIQUE_ROW
CFG731_b555bda361da407a,1,1,1,UNIQUE_ROW
CFG731_b56113a9ae2281a6,1,1,1,UNIQUE_ROW
CFG731_b57057afc270e1f2,1,1,1,UNIQUE_ROW
CFG731_b5710e5f11e2cbc2,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_b5a071e920590337,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_b5f8987a85e1ce9a,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_b60961340903daf0,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_b628b65d59261136,1,1,1,UNIQUE_ROW
CFG731_b65b306a03ca71c9,1,1,1,UNIQUE_ROW
CFG731_b65f8c1aefa2a95b,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_b661f405414c476e,1,1,1,UNIQUE_ROW
CFG731_b74fb5418dad3b38,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_b757671ab14f2876,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_b761b914f76d159e,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_b7967e012afd69f5,1,1,1,UNIQUE_ROW
CFG731_b7a7770d19b6f648,8,1,1,EXACT_DUPLICATE_ROWS
CFG731_b7c1a02b25610507,17,1,1,EXACT_DUPLICATE_ROWS
CFG731_b7c5e5eddd92ed3a,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_b7ded675dbfd5f0b,1,1,1,UNIQUE_ROW
CFG731_b7e47b5e3ac0c072,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_b7e96d5717c40fd6,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_b7f57838c36b4a79,1,1,1,UNIQUE_ROW
CFG731_b7fc2f4bee7659de,1,1,1,UNIQUE_ROW
CFG731_b8070c62182175c5,1,1,1,UNIQUE_ROW
CFG731_b80e7ed679169677,1,1,1,UNIQUE_ROW
CFG731_b80f5441ee56ff19,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_b827079551368856,7,1,1,EXACT_DUPLICATE_ROWS
CFG731_b83ac25dbd4e47ee,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_b848918cab1cb35d,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_b86bbf24b1c3a419,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_b86fda83f997f894,1,1,1,UNIQUE_ROW
CFG731_b8b11650a048baf7,1,1,1,UNIQUE_ROW
CFG731_b8db8783f5774853,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_b92916814fce7b8e,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_b9655c874fd22316,1,1,1,UNIQUE_ROW
CFG731_b97ce0f180acf155,10,1,1,EXACT_DUPLICATE_ROWS
CFG731_b9b5d9aed8259a39,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_b9f64e4d38245efe,1,1,1,UNIQUE_ROW
CFG731_ba17ab216ae91e1a,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_ba4b6f259b7b32c4,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_ba522ec0a7a74924,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_ba992c997be2c116,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_baab4a7f51aced1f,7,1,1,EXACT_DUPLICATE_ROWS
CFG731_bac2c72e10051b21,1,1,1,UNIQUE_ROW
CFG731_bae6e4f47f3132d8,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_baea6ba4f05ba964,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_bb4f0886ba308d63,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_bb5aee8a4ae4203d,1,1,1,UNIQUE_ROW
CFG731_bb61f56875b25c60,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_bba93a1b44b6ab73,1,1,1,UNIQUE_ROW
CFG731_bbcb665ced67f8c3,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_bbd32ea73f3dabf1,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_bbffb73f3dff6787,8,1,1,EXACT_DUPLICATE_ROWS
CFG731_bc06761f9c625643,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_bc9146cb8459e9c2,7,1,1,EXACT_DUPLICATE_ROWS
CFG731_bcb75237dcbc3975,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_bcc5933e6fc2a98c,1,1,1,UNIQUE_ROW
CFG731_bce0bc4b7b3a4799,1,1,1,UNIQUE_ROW
CFG731_bce3dde932972950,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_bcec8ceac2dbcc79,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_bcf12907155d8b64,1,1,1,UNIQUE_ROW
CFG731_bd00839e452c6958,1,1,1,UNIQUE_ROW
CFG731_bd19068996653f41,1,1,1,UNIQUE_ROW
CFG731_bd2172ffd6b9273a,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_bd3c08ff576a8cab,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_bd51fba2aacb1a3c,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_bd771effc0c19f23,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_bd855923d3e893b6,1,1,1,UNIQUE_ROW
CFG731_bdd144687fe20504,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_bddb4195ad08d693,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_bdfa7cd2dbcb13f7,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_be171d4bbfab2b66,1,1,1,UNIQUE_ROW
