rfq_id,candidate_count,top_score,top_mandatory_coverage,top_preferred_coverage,top_overall_coverage,top_exact_count,top_contradiction_count,top_novalue_count,true_rank,mode,package_aware
RFQ731-004959,5000,21.554950287537103,0.7726293768976745,1.0,0.8571428571428571,12,2,0,443,V8_EXTRACTED,False
RFQ731-004960,5000,37.54583084125715,1.0,1.0,1.0,14,0,0,89,V8_EXTRACTED,False
RFQ731-004961,5000,41.12898487441014,1.0,1.0,1.0,14,0,0,9,V8_EXTRACTED,False
RFQ731-004962,5000,32.57619766379911,0.9205802228546163,1.0,0.9230769230769231,12,1,0,355,V8_EXTRACTED,False
RFQ731-004963,5000,42.063731053710846,1.0,1.0,1.0,10,0,0,15,V8_EXTRACTED,False
RFQ731-004964,5000,19.080348245953434,0.7171079324298741,1.0,0.7333333333333333,11,3,1,153,V8_EXTRACTED,False
RFQ731-004965,5000,40.04355631406223,1.0,1.0,1.0,13,0,0,134,V8_EXTRACTED,False
RFQ731-004966,5000,42.21896444004417,1.0,1.0,1.0,15,0,0,23,V8_EXTRACTED,False
RFQ731-004967,5000,46.89524462104957,1.0,1.0,1.0,11,0,0,1,V8_EXTRACTED,False
RFQ731-004968,5000,21.55764208764353,0.7726472566597005,1.0,0.8571428571428571,12,2,0,77,V8_EXTRACTED,False
RFQ731-004969,5000,31.685596641442952,1.0,1.0,1.0,12,0,0,8,V8_EXTRACTED,False
RFQ731-004970,5000,38.628287792207665,0.8996935979861108,1.0,0.9411764705882353,16,0,1,192,V8_EXTRACTED,False
RFQ731-004971,5000,25.28040172881932,0.71463384886696,1.0,0.9166666666666666,11,0,1,1427,V8_EXTRACTED,False
RFQ731-004972,5000,38.510980589146484,0.9349366067749045,1.0,0.9375,15,1,0,31,V8_EXTRACTED,False
RFQ731-004973,5000,27.80162794345862,0.7811957813088796,1.0,0.8125,13,2,1,286,V8_EXTRACTED,False
RFQ731-004974,5000,42.22345213353631,1.0,1.0,1.0,14,0,0,168,V8_EXTRACTED,False
RFQ731-004975,5000,37.96291140440151,1.0,1.0,1.0,13,0,0,1,V8_EXTRACTED,False
RFQ731-004976,5000,38.22280800151107,0.9392538159444607,1.0,0.9375,15,1,0,5,V8_EXTRACTED,False
RFQ731-004977,5000,35.7772149370328,1.0,1.0,1.0,13,0,0,35,V8_EXTRACTED,False
RFQ731-004978,5000,37.06521486298675,1.0,1.0,1.0,15,0,0,11,V8_EXTRACTED,False
RFQ731-004979,5000,35.36986262727004,1.0,1.0,1.0,9,0,0,26,V8_EXTRACTED,False
RFQ731-004980,5000,36.191539314650115,0.9361650162326801,1.0,0.9285714285714286,13,0,1,15,V8_EXTRACTED,False
RFQ731-004981,5000,26.633540003706287,0.7828941276580199,1.0,0.8235294117647058,14,2,1,12,V8_EXTRACTED,False
RFQ731-004982,5000,24.037588632938355,0.7857685951283258,1.0,0.875,14,2,0,1,V8_EXTRACTED,False
RFQ731-004983,5000,47.49872432424206,0.9490934823359736,1.0,0.9333333333333333,14,1,0,1,V8_EXTRACTED,False
RFQ731-004984,5000,33.36519077314669,0.825005719306371,1.0,0.8823529411764706,15,1,1,20,V8_EXTRACTED,False
RFQ731-004985,5000,35.32667881626174,0.8374472151253581,1.0,0.875,14,1,1,14,V8_EXTRACTED,False
RFQ731-004986,5000,29.22213463753024,0.8176259267045951,1.0,0.8461538461538461,11,1,1,562,V8_EXTRACTED,False
RFQ731-004987,5000,29.988453886277213,0.8405455049485802,1.0,0.9333333333333333,14,1,0,3,V8_EXTRACTED,False
RFQ731-004988,5000,23.02903122782458,0.7865703939150379,1.0,0.875,14,2,0,1,V8_EXTRACTED,False
RFQ731-004989,5000,30.10516184581566,0.7649525889151979,1.0,0.8666666666666667,13,1,1,8,V8_EXTRACTED,False
RFQ731-004990,5000,36.03788863939238,1.0,1.0,1.0,13,0,0,144,V8_EXTRACTED,False
RFQ731-004991,5000,39.2293024599396,0.9433504185574859,1.0,0.9166666666666666,11,1,0,2,V8_EXTRACTED,False
RFQ731-004992,5000,45.45921378645424,1.0,1.0,1.0,11,0,0,2,V8_EXTRACTED,False
RFQ731-004993,5000,40.486981834376195,1.0,1.0,1.0,14,0,0,1,V8_EXTRACTED,False
RFQ731-004994,5000,25.027780872759667,0.6609044716858999,1.0,0.8333333333333334,10,1,1,543,V8_EXTRACTED,False
RFQ731-004995,5000,23.251186516860066,0.7867657223617865,1.0,0.7692307692307693,10,3,0,199,V8_EXTRACTED,False
RFQ731-004996,5000,20.06777987193456,0.7620434550306646,1.0,0.8666666666666667,13,2,0,10,V8_EXTRACTED,False
RFQ731-004997,5000,31.52342866604421,0.868891320005427,1.0,0.875,14,1,1,17,V8_EXTRACTED,False
RFQ731-004998,5000,44.07791784092212,1.0,1.0,1.0,15,0,0,5,V8_EXTRACTED,False
RFQ731-004999,5000,32.08125017760405,1.0,1.0,1.0,12,0,0,22,V8_EXTRACTED,False
RFQ731-005000,5000,28.772527280381194,0.9075120282559491,1.0,0.9230769230769231,12,1,0,7,V8_EXTRACTED,False
RFQ731-000001,2913,26.49251480674547,0.7626992339702493,1.0,0.8666666666666667,13,1,1,37,V8_EXTRACTED,True
RFQ731-000002,2913,30.10679692902964,0.8410722014540815,1.0,0.9333333333333333,14,1,0,52,V8_EXTRACTED,True
RFQ731-000003,2913,31.036567610675,0.8679309294992111,1.0,0.9230769230769231,12,0,1,248,V8_EXTRACTED,True
RFQ731-000004,595,31.637299618501306,1.0,1.0,1.0,11,0,0,47,V8_EXTRACTED,True
RFQ731-000005,2913,34.70912091806144,1.0,1.0,1.0,13,0,0,158,V8_EXTRACTED,True
RFQ731-000006,2913,38.10181107416925,0.9341066050507019,1.0,0.9375,15,1,0,22,V8_EXTRACTED,True
RFQ731-000007,2913,23.22318178604904,0.8037516735980275,1.0,0.9285714285714286,13,1,0,20,V8_EXTRACTED,True
RFQ731-000008,595,32.74994554449452,0.7938637396156161,1.0,0.9285714285714286,13,0,1,88,V8_EXTRACTED,True
RFQ731-000009,595,32.90049575284704,0.8730335668319588,1.0,0.875,14,1,1,1,V8_EXTRACTED,True
RFQ731-000010,595,33.197259523380566,0.8787747640721167,1.0,0.9285714285714286,13,0,1,277,V8_EXTRACTED,True
RFQ731-000011,595,32.982092095480276,0.7953909692332953,1.0,0.9285714285714286,13,0,1,23,V8_EXTRACTED,True
RFQ731-000012,2913,41.869155431453876,1.0,1.0,1.0,16,0,0,1,V8_EXTRACTED,True
RFQ731-000013,2913,42.14595280260903,1.0,1.0,1.0,15,0,0,8,V8_EXTRACTED,True
RFQ731-000014,2913,37.85275773090804,0.8587680515043988,1.0,0.8888888888888888,16,1,1,58,V8_EXTRACTED,True
RFQ731-000015,2913,32.569549998690576,0.920469252798206,1.0,0.9333333333333333,14,1,0,3,V8_EXTRACTED,True
RFQ731-000016,2913,39.32501192585788,1.0,1.0,1.0,13,0,0,3,V8_EXTRACTED,True
RFQ731-000017,121,41.18491910083442,0.948484540514711,1.0,0.9166666666666666,11,0,1,1,V8_EXTRACTED,True
RFQ731-000018,218,21.63456830444615,0.7771532964704594,1.0,0.75,9,2,1,1,V8_EXTRACTED,True
RFQ731-000019,2913,18.88809561271566,0.770684993990187,1.0,0.9166666666666666,11,1,0,6,V8_EXTRACTED,True
RFQ731-000020,2913,28.534594561977585,0.7747375975365722,1.0,0.875,14,1,1,7,V8_EXTRACTED,True
RFQ731-000021,595,37.94079744718859,1.0,1.0,1.0,13,0,0,2,V8_EXTRACTED,True
RFQ731-000022,595,33.066644766393225,0.8382179494077016,1.0,0.8823529411764706,15,1,1,7,V8_EXTRACTED,True
RFQ731-000023,2913,19.64326160594692,0.7772237302816213,1.0,0.9166666666666666,11,1,0,11,V8_EXTRACTED,True
RFQ731-000024,595,35.39958624026467,0.9365821075768886,1.0,0.9285714285714286,13,0,1,22,V8_EXTRACTED,True
RFQ731-000025,595,33.18084713586854,0.7966815795962615,1.0,0.9285714285714286,13,0,1,1,V8_EXTRACTED,True
RFQ731-000026,2913,23.17434323005295,0.7202138961331302,1.0,0.8235294117647058,14,2,1,53,V8_EXTRACTED,True
RFQ731-000027,2913,42.154041530802914,1.0,1.0,1.0,14,0,0,2,V8_EXTRACTED,True
RFQ731-000028,595,34.49732347854012,0.7928734628104819,1.0,0.8823529411764706,15,1,1,1,V8_EXTRACTED,True
RFQ731-000029,2913,24.024365051821547,0.7361485505203414,1.0,0.8235294117647058,14,2,1,22,V8_EXTRACTED,True
RFQ731-000030,595,35.71459318224258,1.0,1.0,1.0,13,0,0,2,V8_EXTRACTED,True
RFQ731-000031,2913,30.80658512794765,0.8707393672979449,1.0,0.8666666666666667,13,2,0,36,V8_EXTRACTED,True
RFQ731-000032,2913,31.829606926530722,1.0,1.0,1.0,12,0,0,144,V8_EXTRACTED,True
RFQ731-000033,291,41.79265282817092,1.0,1.0,1.0,12,0,0,6,V8_EXTRACTED,True
RFQ731-000034,291,26.378772745205335,0.8413252154240352,1.0,0.8461538461538461,11,1,1,17,V8_EXTRACTED,True
RFQ731-000035,595,27.248988133170112,0.9010331568205783,1.0,0.9230769230769231,12,1,0,3,V8_EXTRACTED,True
RFQ731-000036,595,30.061640711406085,0.7746037789259357,1.0,0.9230769230769231,12,0,1,101,V8_EXTRACTED,True
RFQ731-000037,2913,33.13930793807229,0.8785813298458077,1.0,0.9230769230769231,12,0,1,41,V8_EXTRACTED,True
RFQ731-000038,2913,42.98731150918057,1.0,1.0,1.0,15,0,0,1,V8_EXTRACTED,True
RFQ731-000039,121,50.236689969644374,1.0,1.0,1.0,13,0,0,1,V8_EXTRACTED,True
RFQ731-000040,2913,33.89764397169291,1.0,1.0,1.0,12,0,0,248,V8_EXTRACTED,True
RFQ731-000041,595,25.018730735784683,0.7169207332623322,1.0,0.8571428571428571,12,1,1,10,V8_EXTRACTED,True
RFQ731-000042,2913,38.60056043686715,0.8996800507424157,1.0,0.9333333333333333,14,0,1,39,V8_EXTRACTED,True
RFQ731-000043,2913,28.180143150790332,0.905023801955247,1.0,0.9285714285714286,13,1,0,17,V8_EXTRACTED,True
RFQ731-000044,2913,32.053503073587464,0.8755505934285237,1.0,0.875,14,2,0,39,V8_EXTRACTED,True
RFQ731-000045,97,40.429424544859565,0.8971547699612162,1.0,0.8571428571428571,12,0,2,1,V8_EXTRACTED,True
RFQ731-000046,2913,35.20481691144113,1.0,1.0,1.0,13,0,0,11,V8_EXTRACTED,True
RFQ731-000047,2913,38.005905763615075,0.9339090389418954,1.0,0.9375,15,1,0,3,V8_EXTRACTED,True
RFQ731-000048,595,33.942346803319865,0.878959825454679,1.0,0.8823529411764706,15,1,1,12,V8_EXTRACTED,True
RFQ731-000049,2913,26.394083928997162,0.7981645057479668,1.0,0.8571428571428571,12,1,1,37,V8_EXTRACTED,True
RFQ731-000050,121,34.88261319788115,1.0,1.0,1.0,11,0,0,4,V8_EXTRACTED,True
RFQ731-000051,218,25.97557682290212,0.9049597696517924,1.0,0.8888888888888888,8,1,0,8,V8_EXTRACTED,True
RFQ731-000052,2913,29.61345218165706,0.7805903407470828,1.0,0.8823529411764706,15,1,1,11,V8_EXTRACTED,True
RFQ731-000053,2913,38.29605892047256,1.0,1.0,1.0,14,0,0,1,V8_EXTRACTED,True
RFQ731-000054,291,25.10332340553523,0.890382822647384,1.0,0.9166666666666666,11,1,0,1,V8_EXTRACTED,True
RFQ731-000055,218,43.710079948737544,0.9502140403562505,1.0,0.9285714285714286,13,1,0,1,V8_EXTRACTED,True
RFQ731-000056,595,29.098337901890655,0.7668898236084242,1.0,0.8235294117647058,14,1,2,1,V8_EXTRACTED,True
RFQ731-000057,2913,37.55964594106793,0.9329742045314325,1.0,0.9375,15,1,0,3,V8_EXTRACTED,True
RFQ731-000058,97,22.8295032410291,0.8071508275406925,1.0,0.8181818181818182,9,1,1,16,V8_EXTRACTED,True
RFQ731-000059,49,45.658175615596264,0.9467364694325405,1.0,0.9285714285714286,13,1,0,4,V8_EXTRACTED,True
RFQ731-000060,2913,43.149726015572185,1.0,1.0,1.0,14,0,0,20,V8_EXTRACTED,True
RFQ731-000061,2913,24.25852960722392,0.7476840535113282,1.0,0.875,14,1,1,25,V8_EXTRACTED,True
RFQ731-000062,218,30.70932330798459,0.7121910937174419,1.0,0.9090909090909091,10,0,1,150,V8_EXTRACTED,True
RFQ731-000063,2913,40.98872582733263,0.9395343292848622,1.0,0.9411764705882353,16,1,0,1,V8_EXTRACTED,True
RFQ731-000064,121,30.561110106779665,0.8583425309799692,1.0,0.8333333333333334,10,1,1,6,V8_EXTRACTED,True
RFQ731-000065,2913,34.76058987132548,0.9318099471191241,1.0,0.9333333333333333,14,1,0,64,V8_EXTRACTED,True
RFQ731-000066,218,18.97995991207409,0.6106191448241209,1.0,0.7692307692307693,10,2,1,112,V8_EXTRACTED,True
RFQ731-000067,2913,35.330243331612685,0.8374635367216803,1.0,0.875,14,1,1,12,V8_EXTRACTED,True
RFQ731-000068,2913,42.21896444004417,1.0,1.0,1.0,15,0,0,23,V8_EXTRACTED,True
RFQ731-000069,2913,35.711416506038375,0.9288731058778706,1.0,0.9285714285714286,13,1,0,294,V8_EXTRACTED,True
RFQ731-000070,2913,36.114861333682676,1.0,1.0,1.0,13,0,0,1,V8_EXTRACTED,True
RFQ731-000071,291,23.6193073360693,0.8214431385646248,1.0,0.8333333333333334,10,1,1,10,V8_EXTRACTED,True
RFQ731-000072,2913,39.81516096022088,0.9034563271229723,1.0,0.9333333333333333,14,0,1,103,V8_EXTRACTED,True
RFQ731-000073,2913,42.64177776634424,0.9111932305502538,1.0,0.9411764705882353,16,0,1,172,V8_EXTRACTED,True
RFQ731-000074,595,30.975774418767312,0.9232652930807561,1.0,0.9230769230769231,12,0,1,189,V8_EXTRACTED,True
RFQ731-000075,2913,39.53681208099507,1.0,1.0,1.0,14,0,0,1,V8_EXTRACTED,True
RFQ731-000076,97,44.24487965261899,0.9531286614821096,1.0,0.9166666666666666,11,0,1,1,V8_EXTRACTED,True
RFQ731-000077,2913,34.844227664719256,0.926674809495422,1.0,0.9375,15,1,0,1,V8_EXTRACTED,True
RFQ731-000078,121,33.5875417909126,0.8714419559463095,1.0,0.8333333333333334,10,0,2,3,V8_EXTRACTED,True
RFQ731-000079,2913,33.95885545641286,1.0,1.0,1.0,13,0,0,88,V8_EXTRACTED,True
RFQ731-000080,2913,27.96243333152541,0.8310487358783742,1.0,0.9285714285714286,13,1,0,31,V8_EXTRACTED,True
RFQ731-000081,595,28.55866548809636,1.0,1.0,1.0,10,0,0,41,V8_EXTRACTED,True
RFQ731-000082,2913,31.984206368728177,1.0,1.0,1.0,11,0,0,8,V8_EXTRACTED,True
RFQ731-000083,218,45.40517640230564,1.0,1.0,1.0,12,0,0,1,V8_EXTRACTED,True
RFQ731-000084,2913,18.955466105991217,0.7526567301443023,1.0,0.8461538461538461,11,2,0,339,V8_EXTRACTED,True
RFQ731-000085,2913,35.0748786404557,1.0,1.0,1.0,13,0,0,2,V8_EXTRACTED,True
RFQ731-000086,291,28.212094528743435,1.0,1.0,1.0,10,0,0,5,V8_EXTRACTED,True
RFQ731-000087,2913,36.4079369188903,0.8531736411569446,1.0,0.8823529411764706,15,1,1,8,V8_EXTRACTED,True
RFQ731-000088,595,41.42107163197771,1.0,1.0,1.0,15,0,0,9,V8_EXTRACTED,True
RFQ731-000089,2913,37.48813216370057,1.0,1.0,1.0,14,0,0,13,V8_EXTRACTED,True
RFQ731-000090,2913,21.85988771143252,0.7944052711072858,1.0,0.9230769230769231,12,1,0,2,V8_EXTRACTED,True
RFQ731-000091,595,36.3615264939394,1.0,1.0,1.0,13,0,0,1,V8_EXTRACTED,True
RFQ731-000092,2913,19.981869722521562,0.7800439421272052,1.0,0.9166666666666666,11,1,0,11,V8_EXTRACTED,True
RFQ731-000093,2913,40.82687878513496,0.9063961415653163,1.0,0.9333333333333333,14,0,1,160,V8_EXTRACTED,True
RFQ731-000094,291,43.84920517084608,0.9525247124381763,1.0,0.9285714285714286,13,0,1,1,V8_EXTRACTED,True
RFQ731-000095,2913,15.39871268011743,0.7222901736755412,1.0,0.8571428571428571,12,2,0,12,V8_EXTRACTED,True
RFQ731-000096,595,36.49263214883517,1.0,1.0,1.0,13,0,0,1,V8_EXTRACTED,True
RFQ731-000097,2913,32.943479044953975,1.0,1.0,1.0,13,0,0,186,V8_EXTRACTED,True
RFQ731-000098,595,38.88913836562905,0.9005634573439281,1.0,0.9375,15,0,1,186,V8_EXTRACTED,True
RFQ731-000099,2913,37.85275773090804,0.8587680515043988,1.0,0.8888888888888888,16,1,1,114,V8_EXTRACTED,True
RFQ731-000100,121,41.937778256069976,0.9412576492719698,1.0,0.9166666666666666,11,1,0,1,V8_EXTRACTED,True
RFQ731-000101,121,47.89760501454677,0.9158460407877026,1.0,0.8666666666666667,13,0,2,1,V8_EXTRACTED,True
RFQ731-000102,2913,28.47391680421401,0.9063076768569622,1.0,0.9230769230769231,12,1,0,12,V8_EXTRACTED,True
RFQ731-000103,2913,40.043556314062236,1.0,1.0,1.0,13,0,0,134,V8_EXTRACTED,True
RFQ731-000104,291,32.210072619137975,1.0,1.0,1.0,11,0,0,5,V8_EXTRACTED,True
RFQ731-000105,595,24.01428229503606,0.7288963085592375,1.0,0.7647058823529411,13,2,2,37,V8_EXTRACTED,True
RFQ731-000106,97,43.025728629738396,1.0,1.0,1.0,12,0,0,3,V8_EXTRACTED,True
RFQ731-000107,2913,33.0525714411315,0.8417329044212649,1.0,0.8571428571428571,12,1,1,156,V8_EXTRACTED,True
RFQ731-000108,2913,40.783707057480484,0.9062389298044511,1.0,0.9375,15,0,1,13,V8_EXTRACTED,True
RFQ731-000109,2913,37.400994238099806,1.0,1.0,1.0,14,0,0,20,V8_EXTRACTED,True
RFQ731-000110,2913,40.72616548128592,1.0,1.0,1.0,14,0,0,8,V8_EXTRACTED,True
RFQ731-000111,2913,35.37130355056297,0.8880877226942248,1.0,0.9333333333333333,14,0,1,6,V8_EXTRACTED,True
RFQ731-000112,2913,30.52583887235035,0.8695826836319166,1.0,0.8666666666666667,13,2,0,197,V8_EXTRACTED,True
RFQ731-000113,97,35.73123388877346,0.9290054015236646,1.0,0.9166666666666666,11,1,0,1,V8_EXTRACTED,True
RFQ731-000114,2913,34.66797338408141,1.0,1.0,1.0,12,0,0,4,V8_EXTRACTED,True
RFQ731-000115,2913,26.422290379373294,0.8015085163574474,1.0,0.8461538461538461,11,1,1,54,V8_EXTRACTED,True
RFQ731-000116,2913,40.51270654515841,1.0,1.0,1.0,16,0,0,1,V8_EXTRACTED,True
RFQ731-000117,595,28.71747813614805,0.9073691505450331,1.0,0.9166666666666666,11,1,0,7,V8_EXTRACTED,True
RFQ731-000118,595,31.749520648242978,0.8699095214312436,1.0,0.875,14,1,1,28,V8_EXTRACTED,True
RFQ731-000119,595,34.86444562696933,0.926757607901793,1.0,0.9333333333333333,14,1,0,1,V8_EXTRACTED,True
RFQ731-000120,595,26.414719442930714,0.7819681638193237,1.0,0.8461538461538461,11,1,1,9,V8_EXTRACTED,True
RFQ731-000121,2913,36.30632598991559,0.9302041482313951,1.0,0.9375,15,1,0,18,V8_EXTRACTED,True
RFQ731-000122,97,31.639175472153187,1.0,1.0,1.0,10,0,0,4,V8_EXTRACTED,True
RFQ731-000123,2913,33.256182338449264,1.0,1.0,1.0,12,0,0,25,V8_EXTRACTED,True
RFQ731-000124,291,34.995962720620255,0.9271656075725944,1.0,0.9230769230769231,12,1,0,4,V8_EXTRACTED,True
RFQ731-000125,2913,22.789287288251025,0.8008296147520588,1.0,0.9285714285714286,13,1,0,43,V8_EXTRACTED,True
RFQ731-000126,121,14.713461888265243,0.5317388125969492,1.0,0.6923076923076923,9,1,3,79,V8_EXTRACTED,True
RFQ731-000127,2913,25.095409460674247,0.8153948245898256,1.0,0.9333333333333333,14,1,0,14,V8_EXTRACTED,True
RFQ731-000128,2913,17.10338681488488,0.7375294044651894,1.0,0.8571428571428571,12,2,0,6,V8_EXTRACTED,True
RFQ731-000129,218,29.878766493847067,0.8098738869263845,1.0,0.8,12,2,1,1,V8_EXTRACTED,True
RFQ731-000130,595,35.52256962904146,0.9338226026282073,1.0,0.9375,15,1,0,1,V8_EXTRACTED,True
RFQ731-000131,595,35.08555239453553,1.0,1.0,1.0,12,0,0,137,V8_EXTRACTED,True
RFQ731-000132,2913,32.56165653370955,0.8757432377322483,1.0,0.9285714285714286,13,0,1,18,V8_EXTRACTED,True
RFQ731-000133,595,26.45445796558524,0.8460727980887349,1.0,0.8571428571428571,12,1,1,3,V8_EXTRACTED,True
RFQ731-000134,2913,22.636872649950405,0.7997835648316034,1.0,0.9285714285714286,13,1,0,2,V8_EXTRACTED,True
RFQ731-000135,2913,21.932145596596754,0.7304317555514,1.0,0.8666666666666667,13,1,1,372,V8_EXTRACTED,True
RFQ731-000136,2913,34.9439381011819,0.8864151342233754,1.0,0.9285714285714286,13,0,1,16,V8_EXTRACTED,True
RFQ731-000137,2913,38.72098678887215,1.0,1.0,1.0,15,0,0,1,V8_EXTRACTED,True
RFQ731-000138,97,35.95918505459957,1.0,1.0,1.0,10,0,0,13,V8_EXTRACTED,True
RFQ731-000139,2913,21.137661547374375,0.7680153386854176,1.0,0.8571428571428571,12,2,0,42,V8_EXTRACTED,True
RFQ731-000140,595,36.1401461805668,1.0,1.0,1.0,13,0,0,1,V8_EXTRACTED,True
RFQ731-000141,595,31.966433494254602,0.8729515729033284,1.0,0.9166666666666666,11,0,1,259,V8_EXTRACTED,True
RFQ731-000142,2913,20.1641582020212,0.7158577298935406,1.0,0.8571428571428571,12,1,1,30,V8_EXTRACTED,True
RFQ731-000143,2913,40.530410011541306,1.0,1.0,1.0,14,0,0,23,V8_EXTRACTED,True
RFQ731-000144,2913,37.18735878332899,0.8425263440661455,1.0,0.8888888888888888,16,1,1,1,V8_EXTRACTED,True
RFQ731-000145,2913,26.411749980152564,0.8228765827391328,1.0,0.9333333333333333,14,1,0,13,V8_EXTRACTED,True
RFQ731-000146,2913,20.239737054862854,0.7614440686596474,1.0,0.875,14,2,0,22,V8_EXTRACTED,True
RFQ731-000147,2913,42.55576327346617,1.0,1.0,1.0,15,0,0,14,V8_EXTRACTED,True
RFQ731-000148,2913,25.781157257253053,0.7766912350786164,1.0,0.8571428571428571,12,1,1,97,V8_EXTRACTED,True
RFQ731-000149,2913,37.58759525994118,0.8442550313766037,1.0,0.8823529411764706,15,1,1,5,V8_EXTRACTED,True
RFQ731-000150,2913,41.443873498295005,1.0,1.0,1.0,14,0,0,9,V8_EXTRACTED,True
RFQ731-000151,121,44.461759464333724,1.0,1.0,1.0,12,0,0,1,V8_EXTRACTED,True
RFQ731-000152,2913,20.807941577103975,0.7863736551234013,1.0,0.9285714285714286,13,1,0,23,V8_EXTRACTED,True
RFQ731-000153,2913,30.28340874679943,0.784152207234422,1.0,0.8823529411764706,15,1,1,8,V8_EXTRACTED,True
RFQ731-000154,291,32.61988308999511,1.0,1.0,1.0,11,0,0,20,V8_EXTRACTED,True
RFQ731-000155,595,30.214759238302424,0.8628066676401963,1.0,0.8666666666666667,13,1,1,45,V8_EXTRACTED,True
RFQ731-000156,2913,38.73131042111782,0.8650195213004291,1.0,0.8888888888888888,16,1,1,10,V8_EXTRACTED,True
RFQ731-000157,2913,41.03983786412006,1.0,1.0,1.0,13,0,0,1,V8_EXTRACTED,True
RFQ731-000158,2913,26.844747532169382,0.8991647064639511,1.0,0.9230769230769231,12,1,0,29,V8_EXTRACTED,True
RFQ731-000159,2913,27.412996430976655,0.7681913513880491,1.0,0.875,14,1,1,21,V8_EXTRACTED,True
RFQ731-000160,2913,31.27149069641301,0.8136675012766782,1.0,0.8823529411764706,15,1,1,29,V8_EXTRACTED,True
RFQ731-000161,2913,33.331274189601196,0.9285177042010291,1.0,0.9230769230769231,12,1,0,62,V8_EXTRACTED,True
RFQ731-000162,2913,40.028484564917235,0.8664931037859196,1.0,0.8947368421052632,17,1,1,29,V8_EXTRACTED,True
RFQ731-000163,595,33.42713267536322,0.8798363688983736,1.0,0.9285714285714286,13,0,1,29,V8_EXTRACTED,True
RFQ731-000164,2913,31.397706094071868,0.9168802252336744,1.0,0.9285714285714286,13,1,0,1,V8_EXTRACTED,True
RFQ731-000165,595,28.892967415517703,0.8153619832591006,1.0,0.8571428571428571,12,1,1,45,V8_EXTRACTED,True
RFQ731-000166,2913,25.807950126328436,0.8196920615309421,1.0,0.9230769230769231,12,1,0,42,V8_EXTRACTED,True
RFQ731-000167,2913,35.88926080130706,1.0,1.0,1.0,13,0,0,1,V8_EXTRACTED,True
RFQ731-000168,2913,42.78939677910477,1.0,1.0,1.0,15,0,0,1,V8_EXTRACTED,True
RFQ731-000169,595,37.46339162472877,1.0,1.0,1.0,13,0,0,1,V8_EXTRACTED,True
RFQ731-000170,97,42.967565481168776,0.9044679297065277,1.0,0.8461538461538461,11,0,2,3,V8_EXTRACTED,True
RFQ731-000171,121,21.47292964612997,0.6669009323305335,1.0,0.9,9,0,1,79,V8_EXTRACTED,True
RFQ731-000172,2913,34.070512353952495,0.9246619318479119,1.0,0.9375,15,1,0,20,V8_EXTRACTED,True
RFQ731-000173,595,28.377870482015332,1.0,1.0,1.0,9,0,0,11,V8_EXTRACTED,True
RFQ731-000174,2913,21.399941333253626,0.769577300836145,1.0,0.8666666666666667,13,2,0,10,V8_EXTRACTED,True
RFQ731-000175,595,35.97518610850422,0.8904487682082495,1.0,0.9333333333333333,14,0,1,8,V8_EXTRACTED,True
RFQ731-000176,595,39.243589198019805,1.0,1.0,1.0,14,0,0,11,V8_EXTRACTED,True
RFQ731-000177,2913,28.098343195765597,1.0,1.0,1.0,10,0,0,80,V8_EXTRACTED,True
RFQ731-000178,2913,31.920611425357272,0.8486933319426146,1.0,0.9375,15,1,0,2,V8_EXTRACTED,True
RFQ731-000179,2913,31.18886441665643,0.868761974368873,1.0,0.9230769230769231,12,0,1,313,V8_EXTRACTED,True
RFQ731-000180,595,30.953327501178272,0.9231835573832675,1.0,0.9230769230769231,12,0,1,40,V8_EXTRACTED,True
RFQ731-000181,2913,12.353378408709485,0.6914219938120347,1.0,0.8333333333333334,10,2,0,7,V8_EXTRACTED,True
RFQ731-000182,2913,33.80421146362181,0.9239438842465458,1.0,0.9375,15,1,0,3,V8_EXTRACTED,True
RFQ731-000183,2913,32.4195961932609,0.9200214695829697,1.0,0.9333333333333333,14,1,0,176,V8_EXTRACTED,True
RFQ731-000184,2913,39.949051043056535,1.0,1.0,1.0,12,0,0,81,V8_EXTRACTED,True
RFQ731-000185,2913,36.19037201252186,0.9299654221863771,1.0,0.9333333333333333,14,1,0,8,V8_EXTRACTED,True
RFQ731-000186,2913,23.46981554736157,0.8053767055572679,1.0,0.9285714285714286,13,1,0,26,V8_EXTRACTED,True
RFQ731-000187,2913,26.31580595891365,0.7975770165116863,1.0,0.8571428571428571,12,1,1,44,V8_EXTRACTED,True
RFQ731-000188,2913,39.34425619585679,1.0,1.0,1.0,13,0,0,134,V8_EXTRACTED,True
RFQ731-000189,121,21.47292964612997,0.6669009323305335,1.0,0.9,9,0,1,79,V8_EXTRACTED,True
RFQ731-000190,291,42.81083442430553,0.9510059145878813,1.0,0.9285714285714286,13,0,1,1,V8_EXTRACTED,True
RFQ731-000191,2913,27.821263711469076,0.9035668969755862,1.0,0.9230769230769231,12,1,0,2,V8_EXTRACTED,True
RFQ731-000192,291,27.384685476534347,0.901731681614535,1.0,0.9166666666666666,11,1,0,1,V8_EXTRACTED,True
RFQ731-000193,595,26.766915764795144,0.8009192015436751,1.0,0.8571428571428571,12,1,1,64,V8_EXTRACTED,True
RFQ731-000194,2913,29.621465394004648,0.9107163529665641,1.0,0.9285714285714286,13,1,0,6,V8_EXTRACTED,True
