source_row,characteristic,raw_value,rule_type,parsed_values,value_count
870,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
870,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
870,explosionApproval,'K',fixed_value,'K',1
870,protectionArea,'2',fixed_value,'2',1
870,intrinsicSafety,'N',fixed_value,'N',1
870,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
870,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'BM'}",allowed_values,NN|PA|MR|FF|BM,5
870,binaerDigitalOptoRelay,NOVALUE,novalue,NOVALUE,1
870,binaerDigitalReedRelay,NOVALUE,novalue,NOVALUE,1
870,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
870,binaerDigitalOpenCollExia_MA,NOVALUE,novalue,NOVALUE,1
870,binaerOpenColl_MP,NOVALUE,novalue,NOVALUE,1
870,binaerOpenColl_BC,NOVALUE,novalue,NOVALUE,1
870,binaerOpenColl_SC,NOVALUE,novalue,NOVALUE,1
870,binaerOpenColl30v,NOVALUE,novalue,NOVALUE,1
870,binaerOpenCollExib,NOVALUE,novalue,NOVALUE,1
870,binaerOpenCollNamur,NOVALUE,novalue,NOVALUE,1
870,binaerOptoRelay_BO,NOVALUE,novalue,NOVALUE,1
870,binaerOptoRelay_SO,NOVALUE,novalue,NOVALUE,1
870,binaerReedRelay_BR,NOVALUE,novalue,NOVALUE,1
870,binaerReedRelay_SR,NOVALUE,novalue,NOVALUE,1
870,frequenz0_5khz_FO,NOVALUE,novalue,NOVALUE,1
870,frequenz0_5khz_FC,NOVALUE,novalue,NOVALUE,1
870,frequenz0_5khzNamur,NOVALUE,novalue,NOVALUE,1
870,frequenz5_15HzExia,NOVALUE,novalue,NOVALUE,1
870,spannung0_10v,NOVALUE,novalue,NOVALUE,1
870,spannung0_1v,NOVALUE,novalue,NOVALUE,1
870,stromAktiv,NOVALUE,novalue,NOVALUE,1
870,stromAktiv24,NOVALUE,novalue,NOVALUE,1
870,stromPassiv,NOVALUE,novalue,NOVALUE,1
870,stromPassivExib,NOVALUE,novalue,NOVALUE,1
870,StromPassivExia,NOVALUE,novalue,NOVALUE,1
870,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3'}",allowed_values,NOVALUE|CS1|CS2|CS3,4
870,binaerEingaenge,NOVALUE,novalue,NOVALUE,1
870,spannungsEingaenge,NOVALUE,novalue,NOVALUE,1
870,stromEingaenge,NOVALUE,novalue,NOVALUE,1
870,stromEingaenge_passiv,NOVALUE,novalue,NOVALUE,1
870,stromEingaengeExia,NOVALUE,novalue,NOVALUE,1
870,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2'}",allowed_values,NOVALUE|TT1|TT2,3
870,temperaturEingaengeExi,NOVALUE,novalue,NOVALUE,1
870,hardwareAP,NOVALUE,novalue,NOVALUE,1
870,steamApplication,NOVALUE,novalue,NOVALUE,1
870,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
870,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
870,inclusiveManual,'QI',fixed_value,'QI',1
870,powerCable,NOVALUE,novalue,NOVALUE,1
870,carryingCase,NOVALUE,novalue,NOVALUE,1
870,measuringTape,NOVALUE,novalue,NOVALUE,1
870,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
870,dynamicGasMaster,NOVALUE,novalue,NOVALUE,1
870,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
871,Unnamed: 0,May,fixed_value,May,1
871,OrgUnitAreaOfDocument,3,fixed_value,3,1
871,marke,'flexim',fixed_value,'flexim',1
871,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
871,installationsart,'stationaer',fixed_value,'stationaer',1
871,devCategory,'F',fixed_value,'F',1
871,type,'731',fixed_value,'731',1
871,characteristic,'GP',fixed_value,'GP',1
871,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
871,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
871,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
871,explosionApproval,'K',fixed_value,'K',1
871,protectionArea,'2',fixed_value,'2',1
871,intrinsicSafety,'N',fixed_value,'N',1
871,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
871,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'BM'}",allowed_values,NN|PA|MR|FF|BM,5
871,binaerDigitalOptoRelay,NOVALUE,novalue,NOVALUE,1
871,binaerDigitalReedRelay,NOVALUE,novalue,NOVALUE,1
871,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
871,binaerDigitalOpenCollExia_MA,NOVALUE,novalue,NOVALUE,1
871,binaerOpenColl_MP,NOVALUE,novalue,NOVALUE,1
871,binaerOpenColl_BC,NOVALUE,novalue,NOVALUE,1
871,binaerOpenColl_SC,NOVALUE,novalue,NOVALUE,1
871,binaerOpenColl30v,NOVALUE,novalue,NOVALUE,1
871,binaerOpenCollExib,NOVALUE,novalue,NOVALUE,1
871,binaerOpenCollNamur,NOVALUE,novalue,NOVALUE,1
871,binaerOptoRelay_BO,NOVALUE,novalue,NOVALUE,1
871,binaerOptoRelay_SO,NOVALUE,novalue,NOVALUE,1
871,binaerReedRelay_BR,NOVALUE,novalue,NOVALUE,1
871,binaerReedRelay_SR,NOVALUE,novalue,NOVALUE,1
871,frequenz0_5khz_FO,NOVALUE,novalue,NOVALUE,1
871,frequenz0_5khz_FC,NOVALUE,novalue,NOVALUE,1
871,frequenz0_5khzNamur,NOVALUE,novalue,NOVALUE,1
871,frequenz5_15HzExia,NOVALUE,novalue,NOVALUE,1
871,spannung0_10v,NOVALUE,novalue,NOVALUE,1
871,spannung0_1v,NOVALUE,novalue,NOVALUE,1
871,stromAktiv,NOVALUE,novalue,NOVALUE,1
871,stromAktiv24,NOVALUE,novalue,NOVALUE,1
871,stromPassiv,NOVALUE,novalue,NOVALUE,1
871,stromPassivExib,NOVALUE,novalue,NOVALUE,1
871,StromPassivExia,NOVALUE,novalue,NOVALUE,1
871,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3'}",allowed_values,NOVALUE|CS1|CS2|CS3,4
871,binaerEingaenge,NOVALUE,novalue,NOVALUE,1
871,spannungsEingaenge,NOVALUE,novalue,NOVALUE,1
871,stromEingaenge,"in {NOVALUE, 'IS1'}",allowed_values,NOVALUE|IS1,2
871,stromEingaenge_passiv,NOVALUE,novalue,NOVALUE,1
871,stromEingaengeExia,NOVALUE,novalue,NOVALUE,1
871,temperaturEingaenge," in {NOVALUE, 'TT1'}",allowed_values,NOVALUE|TT1,2
871,temperaturEingaengeExi,NOVALUE,novalue,NOVALUE,1
871,hardwareAP,NOVALUE,novalue,NOVALUE,1
871,steamApplication,NOVALUE,novalue,NOVALUE,1
871,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
871,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
871,inclusiveManual,'QI',fixed_value,'QI',1
871,powerCable,NOVALUE,novalue,NOVALUE,1
871,carryingCase,NOVALUE,novalue,NOVALUE,1
871,measuringTape,NOVALUE,novalue,NOVALUE,1
871,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
871,dynamicGasMaster,NOVALUE,novalue,NOVALUE,1
871,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
872,Unnamed: 0,May,fixed_value,May,1
872,OrgUnitAreaOfDocument,3,fixed_value,3,1
872,marke,'flexim',fixed_value,'flexim',1
872,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
872,installationsart,'stationaer',fixed_value,'stationaer',1
872,devCategory,'F',fixed_value,'F',1
872,type,'731',fixed_value,'731',1
872,characteristic,'GP',fixed_value,'GP',1
872,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
872,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
872,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
872,explosionApproval,'K',fixed_value,'K',1
872,protectionArea,'2',fixed_value,'2',1
872,intrinsicSafety,'N',fixed_value,'N',1
872,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
872,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'BM'}",allowed_values,NN|PA|MR|FF|BM,5
872,binaerDigitalOptoRelay,NOVALUE,novalue,NOVALUE,1
872,binaerDigitalReedRelay,NOVALUE,novalue,NOVALUE,1
872,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
872,binaerDigitalOpenCollExia_MA,NOVALUE,novalue,NOVALUE,1
872,binaerOpenColl_MP,NOVALUE,novalue,NOVALUE,1
872,binaerOpenColl_BC,NOVALUE,novalue,NOVALUE,1
872,binaerOpenColl_SC,NOVALUE,novalue,NOVALUE,1
872,binaerOpenColl30v,NOVALUE,novalue,NOVALUE,1
872,binaerOpenCollExib,NOVALUE,novalue,NOVALUE,1
872,binaerOpenCollNamur,NOVALUE,novalue,NOVALUE,1
872,binaerOptoRelay_BO,NOVALUE,novalue,NOVALUE,1
872,binaerOptoRelay_SO,NOVALUE,novalue,NOVALUE,1
872,binaerReedRelay_BR,NOVALUE,novalue,NOVALUE,1
872,binaerReedRelay_SR,NOVALUE,novalue,NOVALUE,1
872,frequenz0_5khz_FO,NOVALUE,novalue,NOVALUE,1
872,frequenz0_5khz_FC,NOVALUE,novalue,NOVALUE,1
872,frequenz0_5khzNamur,NOVALUE,novalue,NOVALUE,1
872,frequenz5_15HzExia,NOVALUE,novalue,NOVALUE,1
872,spannung0_10v,NOVALUE,novalue,NOVALUE,1
872,spannung0_1v,NOVALUE,novalue,NOVALUE,1
872,stromAktiv,NOVALUE,novalue,NOVALUE,1
872,stromAktiv24,NOVALUE,novalue,NOVALUE,1
872,stromPassiv,NOVALUE,novalue,NOVALUE,1
872,stromPassivExib,NOVALUE,novalue,NOVALUE,1
872,StromPassivExia,NOVALUE,novalue,NOVALUE,1
872,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
872,binaerEingaenge,NOVALUE,novalue,NOVALUE,1
872,spannungsEingaenge,NOVALUE,novalue,NOVALUE,1
872,stromEingaenge,NOVALUE,novalue,NOVALUE,1
872,stromEingaenge_passiv,NOVALUE,novalue,NOVALUE,1
872,stromEingaengeExia,NOVALUE,novalue,NOVALUE,1
872,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2', 'TT3', 'TT4'}",allowed_values,NOVALUE|TT1|TT2|TT3|TT4,5
872,temperaturEingaengeExi,NOVALUE,novalue,NOVALUE,1
872,hardwareAP,NOVALUE,novalue,NOVALUE,1
872,steamApplication,NOVALUE,novalue,NOVALUE,1
872,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
872,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
872,inclusiveManual,'QI',fixed_value,'QI',1
872,powerCable,NOVALUE,novalue,NOVALUE,1
872,carryingCase,NOVALUE,novalue,NOVALUE,1
872,measuringTape,NOVALUE,novalue,NOVALUE,1
872,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
872,dynamicGasMaster,NOVALUE,novalue,NOVALUE,1
872,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
873,Unnamed: 0,May,fixed_value,May,1
873,OrgUnitAreaOfDocument,3,fixed_value,3,1
873,marke,'flexim',fixed_value,'flexim',1
873,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
873,installationsart,'stationaer',fixed_value,'stationaer',1
873,devCategory,'F',fixed_value,'F',1
873,type,'731',fixed_value,'731',1
873,characteristic,'GP',fixed_value,'GP',1
873,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
873,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
873,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
873,explosionApproval,'K',fixed_value,'K',1
873,protectionArea,'2',fixed_value,'2',1
873,intrinsicSafety,'N',fixed_value,'N',1
873,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
873,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'BM'}",allowed_values,NN|PA|MR|FF|BM,5
873,binaerDigitalOptoRelay,NOVALUE,novalue,NOVALUE,1
873,binaerDigitalReedRelay,NOVALUE,novalue,NOVALUE,1
873,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
873,binaerDigitalOpenCollExia_MA,NOVALUE,novalue,NOVALUE,1
873,binaerOpenColl_MP,NOVALUE,novalue,NOVALUE,1
873,binaerOpenColl_BC,NOVALUE,novalue,NOVALUE,1
873,binaerOpenColl_SC,NOVALUE,novalue,NOVALUE,1
873,binaerOpenColl30v,NOVALUE,novalue,NOVALUE,1
873,binaerOpenCollExib,NOVALUE,novalue,NOVALUE,1
873,binaerOpenCollNamur,NOVALUE,novalue,NOVALUE,1
873,binaerOptoRelay_BO,NOVALUE,novalue,NOVALUE,1
873,binaerOptoRelay_SO,NOVALUE,novalue,NOVALUE,1
873,binaerReedRelay_BR,NOVALUE,novalue,NOVALUE,1
873,binaerReedRelay_SR,NOVALUE,novalue,NOVALUE,1
873,frequenz0_5khz_FO,NOVALUE,novalue,NOVALUE,1
873,frequenz0_5khz_FC,NOVALUE,novalue,NOVALUE,1
873,frequenz0_5khzNamur,NOVALUE,novalue,NOVALUE,1
873,frequenz5_15HzExia,NOVALUE,novalue,NOVALUE,1
873,spannung0_10v,NOVALUE,novalue,NOVALUE,1
873,spannung0_1v,NOVALUE,novalue,NOVALUE,1
873,stromAktiv,NOVALUE,novalue,NOVALUE,1
873,stromAktiv24,NOVALUE,novalue,NOVALUE,1
873,stromPassiv,NOVALUE,novalue,NOVALUE,1
873,stromPassivExib,NOVALUE,novalue,NOVALUE,1
873,StromPassivExia,NOVALUE,novalue,NOVALUE,1
873,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
873,binaerEingaenge,NOVALUE,novalue,NOVALUE,1
873,spannungsEingaenge,NOVALUE,novalue,NOVALUE,1
873,stromEingaenge,"in {NOVALUE, 'IS1'}",allowed_values,NOVALUE|IS1,2
873,stromEingaenge_passiv,NOVALUE,novalue,NOVALUE,1
873,stromEingaengeExia,NOVALUE,novalue,NOVALUE,1
873,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2', 'TT3'}",allowed_values,NOVALUE|TT1|TT2|TT3,4
873,temperaturEingaengeExi,NOVALUE,novalue,NOVALUE,1
873,hardwareAP,NOVALUE,novalue,NOVALUE,1
873,steamApplication,NOVALUE,novalue,NOVALUE,1
873,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
873,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
873,inclusiveManual,'QI',fixed_value,'QI',1
873,powerCable,NOVALUE,novalue,NOVALUE,1
873,carryingCase,NOVALUE,novalue,NOVALUE,1
873,measuringTape,NOVALUE,novalue,NOVALUE,1
873,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
873,dynamicGasMaster,NOVALUE,novalue,NOVALUE,1
873,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
874,Unnamed: 0,May,fixed_value,May,1
874,OrgUnitAreaOfDocument,3,fixed_value,3,1
874,marke,'flexim',fixed_value,'flexim',1
874,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
874,installationsart,'stationaer',fixed_value,'stationaer',1
874,devCategory,'F',fixed_value,'F',1
874,type,'731',fixed_value,'731',1
874,characteristic,'GP',fixed_value,'GP',1
874,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
874,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
874,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
874,explosionApproval,'K',fixed_value,'K',1
874,protectionArea,'2',fixed_value,'2',1
874,intrinsicSafety,'N',fixed_value,'N',1
874,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
874,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'BM'}",allowed_values,NN|PA|MR|FF|BM,5
874,binaerDigitalOptoRelay,NOVALUE,novalue,NOVALUE,1
874,binaerDigitalReedRelay,NOVALUE,novalue,NOVALUE,1
874,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
874,binaerDigitalOpenCollExia_MA,NOVALUE,novalue,NOVALUE,1
874,binaerOpenColl_MP,NOVALUE,novalue,NOVALUE,1
874,binaerOpenColl_BC,NOVALUE,novalue,NOVALUE,1
874,binaerOpenColl_SC,NOVALUE,novalue,NOVALUE,1
874,binaerOpenColl30v,NOVALUE,novalue,NOVALUE,1
874,binaerOpenCollExib,NOVALUE,novalue,NOVALUE,1
874,binaerOpenCollNamur,NOVALUE,novalue,NOVALUE,1
874,binaerOptoRelay_BO,NOVALUE,novalue,NOVALUE,1
874,binaerOptoRelay_SO,NOVALUE,novalue,NOVALUE,1
874,binaerReedRelay_BR,NOVALUE,novalue,NOVALUE,1
874,binaerReedRelay_SR,NOVALUE,novalue,NOVALUE,1
874,frequenz0_5khz_FO,NOVALUE,novalue,NOVALUE,1
874,frequenz0_5khz_FC,NOVALUE,novalue,NOVALUE,1
874,frequenz0_5khzNamur,NOVALUE,novalue,NOVALUE,1
874,frequenz5_15HzExia,NOVALUE,novalue,NOVALUE,1
874,spannung0_10v,NOVALUE,novalue,NOVALUE,1
874,spannung0_1v,NOVALUE,novalue,NOVALUE,1
874,stromAktiv,NOVALUE,novalue,NOVALUE,1
874,stromAktiv24,NOVALUE,novalue,NOVALUE,1
874,stromPassiv,NOVALUE,novalue,NOVALUE,1
874,stromPassivExib,NOVALUE,novalue,NOVALUE,1
874,StromPassivExia,NOVALUE,novalue,NOVALUE,1
874,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
874,binaerEingaenge,NOVALUE,novalue,NOVALUE,1
874,spannungsEingaenge,NOVALUE,novalue,NOVALUE,1
874,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2'}",allowed_values,NOVALUE|IS1|IS2,3
874,stromEingaenge_passiv,NOVALUE,novalue,NOVALUE,1
874,stromEingaengeExia,NOVALUE,novalue,NOVALUE,1
874,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2'}",allowed_values,NOVALUE|TT1|TT2,3
874,temperaturEingaengeExi,NOVALUE,novalue,NOVALUE,1
874,hardwareAP,NOVALUE,novalue,NOVALUE,1
874,steamApplication,NOVALUE,novalue,NOVALUE,1
874,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
874,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
874,inclusiveManual,'QI',fixed_value,'QI',1
874,powerCable,NOVALUE,novalue,NOVALUE,1
874,carryingCase,NOVALUE,novalue,NOVALUE,1
874,measuringTape,NOVALUE,novalue,NOVALUE,1
874,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
874,dynamicGasMaster,NOVALUE,novalue,NOVALUE,1
874,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
875,Unnamed: 0,May,fixed_value,May,1
875,OrgUnitAreaOfDocument,3,fixed_value,3,1
875,marke,'flexim',fixed_value,'flexim',1
875,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
875,installationsart,'stationaer',fixed_value,'stationaer',1
875,devCategory,'F',fixed_value,'F',1
875,type,'731',fixed_value,'731',1
875,characteristic,'GP',fixed_value,'GP',1
875,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
875,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
875,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
875,explosionApproval,'K',fixed_value,'K',1
875,protectionArea,'2',fixed_value,'2',1
875,intrinsicSafety,'N',fixed_value,'N',1
875,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
875,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'BM'}",allowed_values,NN|PA|MR|FF|BM,5
875,binaerDigitalOptoRelay,NOVALUE,novalue,NOVALUE,1
875,binaerDigitalReedRelay,NOVALUE,novalue,NOVALUE,1
875,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
875,binaerDigitalOpenCollExia_MA,NOVALUE,novalue,NOVALUE,1
875,binaerOpenColl_MP,NOVALUE,novalue,NOVALUE,1
875,binaerOpenColl_BC,NOVALUE,novalue,NOVALUE,1
875,binaerOpenColl_SC,NOVALUE,novalue,NOVALUE,1
875,binaerOpenColl30v,NOVALUE,novalue,NOVALUE,1
875,binaerOpenCollExib,NOVALUE,novalue,NOVALUE,1
875,binaerOpenCollNamur,NOVALUE,novalue,NOVALUE,1
875,binaerOptoRelay_BO,NOVALUE,novalue,NOVALUE,1
875,binaerOptoRelay_SO,NOVALUE,novalue,NOVALUE,1
875,binaerReedRelay_BR,NOVALUE,novalue,NOVALUE,1
875,binaerReedRelay_SR,NOVALUE,novalue,NOVALUE,1
875,frequenz0_5khz_FO,NOVALUE,novalue,NOVALUE,1
875,frequenz0_5khz_FC,NOVALUE,novalue,NOVALUE,1
875,frequenz0_5khzNamur,NOVALUE,novalue,NOVALUE,1
875,frequenz5_15HzExia,NOVALUE,novalue,NOVALUE,1
875,spannung0_10v,NOVALUE,novalue,NOVALUE,1
875,spannung0_1v,NOVALUE,novalue,NOVALUE,1
875,stromAktiv,NOVALUE,novalue,NOVALUE,1
875,stromAktiv24,NOVALUE,novalue,NOVALUE,1
875,stromPassiv,NOVALUE,novalue,NOVALUE,1
875,stromPassivExib,NOVALUE,novalue,NOVALUE,1
875,StromPassivExia,NOVALUE,novalue,NOVALUE,1
875,stromSchaltbar,"in {NOVALUE, 'CS1'}",allowed_values,NOVALUE|CS1,2
875,binaerEingaenge,NOVALUE,novalue,NOVALUE,1
875,spannungsEingaenge,NOVALUE,novalue,NOVALUE,1
875,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2', 'IS3'}",allowed_values,NOVALUE|IS1|IS2|IS3,4
875,stromEingaenge_passiv,NOVALUE,novalue,NOVALUE,1
875,stromEingaengeExia,NOVALUE,novalue,NOVALUE,1
875,temperaturEingaenge," in {NOVALUE, 'TT1'}",allowed_values,NOVALUE|TT1,2
875,temperaturEingaengeExi,NOVALUE,novalue,NOVALUE,1
875,hardwareAP,NOVALUE,novalue,NOVALUE,1
875,steamApplication,NOVALUE,novalue,NOVALUE,1
875,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
875,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
875,inclusiveManual,'QI',fixed_value,'QI',1
875,powerCable,NOVALUE,novalue,NOVALUE,1
875,carryingCase,NOVALUE,novalue,NOVALUE,1
875,measuringTape,NOVALUE,novalue,NOVALUE,1
875,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
875,dynamicGasMaster,NOVALUE,novalue,NOVALUE,1
875,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
876,Unnamed: 0,May,fixed_value,May,1
876,OrgUnitAreaOfDocument,3,fixed_value,3,1
876,marke,'flexim',fixed_value,'flexim',1
876,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
876,installationsart,'stationaer',fixed_value,'stationaer',1
876,devCategory,'F',fixed_value,'F',1
876,type,'731',fixed_value,'731',1
876,characteristic,'GP',fixed_value,'GP',1
876,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
876,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
876,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
876,explosionApproval,'K',fixed_value,'K',1
876,protectionArea,'2',fixed_value,'2',1
876,intrinsicSafety,'N',fixed_value,'N',1
876,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
876,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'BM'}",allowed_values,NN|PA|MR|FF|BM,5
876,binaerDigitalOptoRelay,NOVALUE,novalue,NOVALUE,1
876,binaerDigitalReedRelay,NOVALUE,novalue,NOVALUE,1
876,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
876,binaerDigitalOpenCollExia_MA,NOVALUE,novalue,NOVALUE,1
876,binaerOpenColl_MP,NOVALUE,novalue,NOVALUE,1
876,binaerOpenColl_BC,NOVALUE,novalue,NOVALUE,1
876,binaerOpenColl_SC,NOVALUE,novalue,NOVALUE,1
876,binaerOpenColl30v,NOVALUE,novalue,NOVALUE,1
876,binaerOpenCollExib,NOVALUE,novalue,NOVALUE,1
876,binaerOpenCollNamur,NOVALUE,novalue,NOVALUE,1
876,binaerOptoRelay_BO,NOVALUE,novalue,NOVALUE,1
876,binaerOptoRelay_SO,NOVALUE,novalue,NOVALUE,1
876,binaerReedRelay_BR,NOVALUE,novalue,NOVALUE,1
876,binaerReedRelay_SR,NOVALUE,novalue,NOVALUE,1
876,frequenz0_5khz_FO,NOVALUE,novalue,NOVALUE,1
876,frequenz0_5khz_FC,NOVALUE,novalue,NOVALUE,1
876,frequenz0_5khzNamur,NOVALUE,novalue,NOVALUE,1
876,frequenz5_15HzExia,NOVALUE,novalue,NOVALUE,1
876,spannung0_10v,NOVALUE,novalue,NOVALUE,1
876,spannung0_1v,NOVALUE,novalue,NOVALUE,1
876,stromAktiv,NOVALUE,novalue,NOVALUE,1
876,stromAktiv24,NOVALUE,novalue,NOVALUE,1
876,stromPassiv,NOVALUE,novalue,NOVALUE,1
876,stromPassivExib,NOVALUE,novalue,NOVALUE,1
876,StromPassivExia,NOVALUE,novalue,NOVALUE,1
876,stromSchaltbar,NOVALUE,novalue,NOVALUE,1
876,binaerEingaenge,NOVALUE,novalue,NOVALUE,1
876,spannungsEingaenge,NOVALUE,novalue,NOVALUE,1
876,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2', 'IS3', 'IS4'}",allowed_values,NOVALUE|IS1|IS2|IS3|IS4,5
876,stromEingaenge_passiv,NOVALUE,novalue,NOVALUE,1
876,stromEingaengeExia,NOVALUE,novalue,NOVALUE,1
876,temperaturEingaenge,NOVALUE,novalue,NOVALUE,1
876,temperaturEingaengeExi,NOVALUE,novalue,NOVALUE,1
876,hardwareAP,NOVALUE,novalue,NOVALUE,1
876,steamApplication,NOVALUE,novalue,NOVALUE,1
876,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
876,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
876,inclusiveManual,'QI',fixed_value,'QI',1
876,powerCable,NOVALUE,novalue,NOVALUE,1
876,carryingCase,NOVALUE,novalue,NOVALUE,1
