regime,model,base_feature,transformed_feature_count,total_absolute_importance,mean_absolute_importance,max_absolute_importance,importance_rank
REALISTIC_BASELINE,RANDOM_FOREST,config_dev_advMeterVerification_1,1,0.0209239880317717,0.0209239880317717,0.0209239880317717,17
REALISTIC_BASELINE,RANDOM_FOREST,config_devCategory_G,1,0.0208915185858311,0.0208915185858311,0.0208915185858311,18
REALISTIC_BASELINE,RANDOM_FOREST,config_binaerOpenColl_MP_NOVALUE,1,0.0185937102610561,0.0185937102610561,0.0185937102610561,19
REALISTIC_BASELINE,RANDOM_FOREST,config_binaerOpenColl_MP_MP1,1,0.0184628330966557,0.0184628330966557,0.0184628330966557,20
REALISTIC_BASELINE,RANDOM_FOREST,config_dev_advMeterVerification_NOVALUE,1,0.0178064317960556,0.0178064317960556,0.0178064317960556,21
REALISTIC_BASELINE,RANDOM_FOREST,config_binaerDigitalOpenColl_MN_MN1,1,0.0162675726908949,0.0162675726908949,0.0162675726908949,22
REALISTIC_BASELINE,RANDOM_FOREST,config_binaerDigitalOpenColl_MN_NOVALUE,1,0.0161929692407706,0.0161929692407706,0.0161929692407706,23
REALISTIC_BASELINE,RANDOM_FOREST,config_stromSchaltbar_CS2,1,0.0133087869006168,0.0133087869006168,0.0133087869006168,24
REALISTIC_BASELINE,RANDOM_FOREST,config_dynamicGasMaster_1,1,0.0129724074570935,0.0129724074570935,0.0129724074570935,25
REALISTIC_BASELINE,RANDOM_FOREST,config_waveInjector_NOVALUE,1,0.0129433909754011,0.0129433909754011,0.0129433909754011,26
REALISTIC_BASELINE,RANDOM_FOREST,config_dynamicGasMaster_NOVALUE,1,0.0125912248616063,0.0125912248616063,0.0125912248616063,27
REALISTIC_BASELINE,RANDOM_FOREST,config_waveInjector_FWI,1,0.0120371242496815,0.0120371242496815,0.0120371242496815,28
REALISTIC_BASELINE,RANDOM_FOREST,config_characteristic_GP,1,0.010742811875687,0.010742811875687,0.010742811875687,29
REALISTIC_BASELINE,RANDOM_FOREST,config_certification_MN,1,0.0106367758934403,0.0106367758934403,0.0106367758934403,30
REALISTIC_BASELINE,RANDOM_FOREST,config_certification_NN,1,0.010309079245735,0.010309079245735,0.010309079245735,31
REALISTIC_BASELINE,RANDOM_FOREST,config_devCategory_H,1,0.0090746467732073,0.0090746467732073,0.0090746467732073,32
REALISTIC_BASELINE,RANDOM_FOREST,config_characteristic_ST,1,0.0081530565271303,0.0081530565271303,0.0081530565271303,33
REALISTIC_BASELINE,RANDOM_FOREST,config_dataInterface_PA,1,0.0077921072057307,0.0077921072057307,0.0077921072057307,34
REALISTIC_BASELINE,RANDOM_FOREST,config_steamApplication_NOVALUE,1,0.0073440305517372,0.0073440305517372,0.0073440305517372,35
REALISTIC_BASELINE,RANDOM_FOREST,config_binaerOpenColl_MP_MP4,1,0.0067719948399577,0.0067719948399577,0.0067719948399577,36
REALISTIC_BASELINE,RANDOM_FOREST,config_devCategory_S,1,0.0065975679783369,0.0065975679783369,0.0065975679783369,37
REALISTIC_BASELINE,RANDOM_FOREST,config_explosionApproval_F,1,0.0060203373369524,0.0060203373369524,0.0060203373369524,38
REALISTIC_BASELINE,RANDOM_FOREST,config_temperaturEingaenge_TT2,1,0.0057572207556784,0.0057572207556784,0.0057572207556784,39
REALISTIC_BASELINE,RANDOM_FOREST,config_explosionApproval_K,1,0.0056943341426176,0.0056943341426176,0.0056943341426176,40
REALISTIC_BASELINE,RANDOM_FOREST,config_explosionApproval_A,1,0.0055857739244217,0.0055857739244217,0.0055857739244217,41
REALISTIC_BASELINE,RANDOM_FOREST,config_characteristic_PW,1,0.0053243226026636,0.0053243226026636,0.0053243226026636,42
REALISTIC_BASELINE,RANDOM_FOREST,config_numberOfChannels,1,0.0051926002268394,0.0051926002268394,0.0051926002268394,43
REALISTIC_BASELINE,RANDOM_FOREST,config_characteristic_WD,1,0.0050899959291687,0.0050899959291687,0.0050899959291687,44
REALISTIC_BASELINE,RANDOM_FOREST,config_characteristic_TE,1,0.0048731518195542,0.0048731518195542,0.0048731518195542,45
REALISTIC_BASELINE,RANDOM_FOREST,config_protectionArea_N,1,0.0047122534467965,0.0047122534467965,0.0047122534467965,46
REALISTIC_BASELINE,RANDOM_FOREST,config_protectionArea_2,1,0.0045883775955048,0.0045883775955048,0.0045883775955048,47
REALISTIC_BASELINE,RANDOM_FOREST,config_explosionApproval_N,1,0.0045067736767187,0.0045067736767187,0.0045067736767187,48
REALISTIC_BASELINE,RANDOM_FOREST,config_steamApplication_N,1,0.0037517959355046,0.0037517959355046,0.0037517959355046,49
REALISTIC_BASELINE,RANDOM_FOREST,config_characteristic_CA,1,0.003713089070639,0.003713089070639,0.003713089070639,50
REALISTIC_BASELINE,RANDOM_FOREST,config_dataInterface_MT,1,0.0032742325947031,0.0032742325947031,0.0032742325947031,51
REALISTIC_BASELINE,RANDOM_FOREST,config_binaerDigitalOpenColl_MN_MN2,1,0.0032395079926827,0.0032395079926827,0.0032395079926827,52
REALISTIC_BASELINE,RANDOM_FOREST,config_steamApplication_H,1,0.0028792316474457,0.0028792316474457,0.0028792316474457,53
REALISTIC_BASELINE,RANDOM_FOREST,config_certification_CN,1,0.0010260710868198,0.0010260710868198,0.0010260710868198,54
REALISTIC_BASELINE,RANDOM_FOREST,config_binaerOpenColl_MP_MP2,1,0.0010213354826974,0.0010213354826974,0.0010213354826974,55
REALISTIC_BASELINE,RANDOM_FOREST,config_binaerDigitalOpenColl_MN_MN4,1,0.0008128385545093,0.0008128385545093,0.0008128385545093,56
REALISTIC_BASELINE,RANDOM_FOREST,config_dataInterface_MR,1,0.0007608232040651,0.0007608232040651,0.0007608232040651,57
REALISTIC_BASELINE,RANDOM_FOREST,config_characteristic_VG,1,0.0004151745517303,0.0004151745517303,0.0004151745517303,58
REALISTIC_BASELINE,RANDOM_FOREST,config_stromEingaenge_IS2,1,0.0001817129075373,0.0001817129075373,0.0001817129075373,59
